Valor da Transação,Classe(transações anteriores),Classe (rótulo),Recorrência de envios do mesmo valor,Idade do titular do cartão,Classe(cartão temporário),Limite de crédito,Classe(nome lista devedores),Número de cartões complementares,Numero transações para outro pais,Número de transações suspeitas anteriormente,Valor médio das transações do usuário,Classe(emprego fixo),Dispositivo de acesso novo?,Hora da Transação,Dias desde criação da conta,Dias desde ativação cartão,Segundos desde última transação,Latitude,Longitude,pagamento_atrasado,pagamento_bom,pagamento_inadimplente
96.52,1,0,0,85,1,10000,1,5,8,3,246.73,1,1,21,1965,1961,737056.0,81.408956,-87.352463,True,False,False
125.09,0,1,1,61,0,10000,1,1,0,4,209.93,0,1,17,1601,1558,2346471.0,-45.163914,22.327199,True,False,False
800.67,0,0,0,72,1,5000,1,1,9,0,203.58,1,0,5,1994,1953,1376307.0,19.580149,136.489659,True,False,False
357.9,0,0,0,22,1,5000,0,4,7,1,348.73,1,1,19,2280,2215,2560709.0,-43.449432,-135.143711,True,False,False
312.68,1,0,1,51,1,1000,1,5,7,5,407.19,0,0,14,1806,1793,1817099.0,30.053161,5.884131,False,False,True
315.11,0,1,0,21,0,20000,1,5,1,2,287.48,1,1,23,1833,1776,1503643.0,-74.699364,-86.08959,True,False,False
12.23,1,0,0,82,1,1000,0,3,10,2,384.69,0,1,19,2703,2641,857358.0,-12.215679,-62.714746,True,False,False
525.28,1,0,1,20,1,5000,0,5,6,3,233.17,0,1,20,1537,1495,2032025.0,34.972964,169.076425,False,False,True
167.01,1,0,0,73,0,10000,0,2,1,2,293.89,0,0,20,2946,2889,1385959.0,-34.044,-131.142807,False,True,False
791.65,1,0,1,72,0,10000,1,4,10,3,326.21,1,0,10,1015,1006,2403211.0,86.460775,65.695999,False,True,False
20.5,0,1,1,43,1,20000,1,1,1,0,105.04,0,1,15,2320,2318,1842452.0,46.573367,-33.406597,False,True,False
133.91,0,0,0,55,1,2000,1,3,8,3,436.97,0,1,8,3333,3289,906954.0,18.194792,-149.738701,True,False,False
325.62,1,0,0,50,1,5000,0,5,4,3,191.39,1,0,15,825,749,1025948.0,-31.041377,-127.194844,False,False,True
93.65,0,0,0,65,1,10000,0,3,7,1,335.04,1,1,18,646,640,1264386.0,-71.108712,-154.101851,False,True,False
12.18,0,0,1,35,1,2000,1,3,5,5,215.57,1,1,9,1783,1715,2079946.0,65.949654,-14.04573,False,True,False
611.37,1,0,1,54,0,5000,1,1,5,1,121.88,1,0,22,3547,3472,1064304.0,51.040195,167.827853,True,False,False
24.03,1,0,1,71,1,5000,0,2,0,3,76.95,1,0,22,1980,1961,1487683.0,83.214553,102.242938,True,False,False
516.55,1,0,0,27,1,10000,0,5,0,4,417.34,0,0,12,848,822,135552.0,-34.537431,-19.745223,False,False,True
628.97,1,0,1,68,1,20000,0,1,4,2,272.75,1,1,16,167,130,1772791.0,12.775568,-80.005242,False,True,False
239.93,0,0,1,73,0,1000,0,2,0,4,355.19,0,0,20,850,791,294186.0,-45.719675,163.379196,False,False,True
15.0,1,0,1,27,0,20000,1,2,1,4,368.02,1,0,20,2425,2415,2107144.0,42.410211,113.37579,False,True,False
172.9,1,0,1,27,1,5000,1,3,1,4,212.17,1,1,0,1163,1109,2143799.0,44.797638,-18.784076,False,False,True
423.97,1,0,1,67,0,20000,0,5,2,2,309.99,1,1,6,1920,1873,2518255.0,30.407324,-78.960911,True,False,False
61.96,1,0,0,47,0,1000,0,4,2,3,414.97,1,1,0,307,217,72767.0,-86.980344,51.085392,True,False,False
5.3,1,0,0,37,0,5000,0,2,3,0,329.66,1,0,7,1021,1013,1577462.0,-39.916894,-6.775669,False,False,True
255.13,0,0,0,29,1,10000,1,1,7,2,184.29,0,0,10,3583,3550,11168.0,-34.501141,-69.289802,True,False,False
272.16,0,0,0,46,1,2000,1,0,10,5,166.69,1,1,2,452,384,1300627.0,-31.083414,-85.515976,True,False,False
8.09,0,0,1,27,0,1000,0,2,5,1,418.86,1,0,18,399,334,1334961.0,-3.768122,-145.615668,True,False,False
406.07,1,0,0,33,1,20000,1,2,9,0,484.94,1,0,17,2189,2110,318667.0,-27.132879,162.311855,False,False,True
69.16,1,0,1,84,0,10000,1,2,2,1,385.01,0,0,5,1566,1487,407270.0,84.802608,19.440203,False,False,True
986.89,0,0,0,25,0,20000,0,2,3,2,341.77,0,0,13,2372,2323,1307602.0,-34.011183,94.393659,False,True,False
61.04,1,0,0,24,0,2000,0,4,2,3,332.32,1,0,17,1545,1505,380330.0,-71.496658,38.97582,False,True,False
288.92,0,0,0,60,1,5000,0,0,5,1,428.38,0,1,22,835,827,246986.0,-36.769871,-35.432134,False,True,False
364.49,0,0,0,24,1,5000,1,5,5,3,253.88,1,1,11,2212,2172,995647.0,-36.570139,-18.079109,True,False,False
306.87,0,0,0,36,1,20000,1,2,0,3,375.66,0,0,7,520,501,431924.0,-31.403461,139.084281,True,False,False
950.82,1,0,1,29,0,1000,0,1,4,1,180.55,0,0,21,2875,2790,1696586.0,-14.516818,-142.329042,False,False,True
373.67,0,0,0,81,1,10000,0,5,9,4,328.58,0,0,0,545,497,127829.0,-14.867416,1.24481,True,False,False
80.51,0,0,0,19,1,20000,0,1,10,5,342.07,1,0,2,3305,3221,2064757.0,23.656895,-1.235035,False,False,True
208.32,0,1,0,38,0,1000,0,5,7,2,242.21,1,1,10,1897,1813,2582368.0,46.811406,18.456558,False,False,True
47.56,1,0,0,36,1,1000,1,2,0,2,241.07,0,1,7,813,790,618323.0,42.302891,-88.528093,False,False,True
345.06,0,0,0,41,1,1000,1,2,7,2,254.14,1,1,14,1209,1171,2545888.0,-87.131592,-43.162797,True,False,False
421.74,0,0,1,73,1,5000,0,0,6,2,83.03,1,0,17,1083,1071,1809486.0,-82.501551,28.645853,False,False,True
1242.23,1,0,1,62,1,20000,0,0,6,5,180.58,1,0,12,2204,2178,536774.0,-50.299635,21.19104,False,True,False
104.79,0,0,0,66,0,5000,1,4,10,3,141.64,0,0,23,391,356,898919.0,61.802261,-171.709163,False,True,False
740.56,1,0,1,49,0,20000,1,2,9,5,341.3,1,0,13,2983,2974,1927708.0,-52.68339,-136.348849,False,True,False
678.48,0,0,0,63,0,10000,1,1,0,4,369.05,0,1,2,1834,1753,528878.0,82.265971,-95.990962,True,False,False
55.45,1,1,1,60,1,2000,0,2,10,4,326.56,0,0,13,1077,993,666266.0,-1.183609,110.818222,False,False,True
180.93,0,1,0,37,0,5000,0,0,8,4,181.3,1,1,6,3143,3088,2244698.0,39.042746,144.385253,True,False,False
62.59,1,0,1,82,0,20000,1,2,8,1,405.78,1,1,0,2016,1975,1177451.0,32.671504,119.44913,True,False,False
29.29,0,0,0,63,0,1000,1,2,10,5,282.21,0,1,1,630,586,2109509.0,59.571162,-9.020201,True,False,False
476.27,0,0,0,55,1,2000,1,3,1,5,208.72,0,1,11,1162,1121,2588288.0,-40.583163,75.073511,False,False,True
41.89,1,0,1,58,0,5000,1,2,9,3,251.23,1,0,0,1128,1114,996494.0,-13.607859,-59.527737,True,False,False
319.98,1,0,0,25,0,10000,0,0,5,4,407.43,0,1,4,876,866,723735.0,74.432692,-162.064665,True,False,False
339.15,0,0,1,39,1,10000,1,4,9,5,161.21,1,0,16,3140,3134,1828271.0,-63.974968,8.757188,False,False,True
11.94,0,0,1,19,0,2000,1,4,1,2,376.39,1,1,0,3610,3610,1015066.0,81.885171,109.607178,False,True,False
664.85,1,0,0,62,1,5000,1,3,5,1,350.08,0,0,18,1669,1667,1648155.0,53.020894,9.714082,False,False,True
336.53,1,1,1,35,1,2000,0,5,3,3,212.15,1,0,23,3535,3493,2404953.0,20.709766,-22.529364,False,False,True
1272.17,1,0,1,74,0,20000,1,5,2,0,374.25,1,0,14,2940,2935,912294.0,-70.724605,68.71462,True,False,False
33.96,1,0,1,35,0,2000,1,1,4,1,236.24,1,1,23,1889,1836,1667927.0,64.961166,62.487942,False,False,True
723.04,1,0,0,75,0,10000,1,0,9,5,195.98,0,0,18,3095,3010,2546571.0,25.442592,-83.881824,False,False,True
172.75,0,0,1,56,0,5000,0,2,10,0,494.52,1,0,22,310,284,2271205.0,-7.904731,-45.128053,True,False,False
430.81,1,1,1,52,1,10000,1,2,5,4,337.02,1,1,6,1031,983,78609.0,3.602425,62.266988,False,True,False
87.44,0,0,1,46,1,20000,1,5,1,2,358.43,0,0,23,1108,1045,590826.0,-31.294145,81.10231,True,False,False
93.59,0,1,1,69,0,5000,0,2,5,4,439.32,1,0,22,2538,2512,524243.0,59.412317,-84.372664,True,False,False
89.18,1,0,1,76,0,5000,1,1,1,5,383.93,1,0,0,1394,1310,559905.0,29.518229,-140.47566,True,False,False
8.56,1,0,1,50,0,2000,1,2,10,3,199.44,0,1,18,2079,1997,1650491.0,-26.56843,-48.498332,True,False,False
519.49,1,0,0,48,0,20000,1,2,8,0,336.02,1,1,21,906,862,2038366.0,67.596519,-45.326678,False,False,True
316.91,0,0,1,69,0,2000,1,5,1,1,210.37,0,0,6,2084,2003,999654.0,59.915587,-49.634865,True,False,False
5.12,1,1,1,18,1,1000,1,0,6,4,321.93,0,1,3,2643,2611,1067389.0,43.499435,55.872387,True,False,False
94.26,0,0,1,33,1,5000,1,0,3,3,385.25,1,0,6,3345,3279,1687880.0,30.499374,-3.909677,True,False,False
1009.59,1,1,0,20,0,10000,1,4,0,5,177.08,0,0,14,2522,2436,1838486.0,-67.920983,-170.856617,False,True,False
209.67,1,0,0,80,1,20000,0,4,5,5,240.36,1,0,22,3268,3228,654713.0,79.221098,-14.395709,False,True,False
95.12,0,0,1,74,1,2000,1,1,7,1,270.08,1,1,5,3349,3295,2211187.0,44.867001,-48.540512,True,False,False
142.6,0,0,0,52,0,2000,0,2,3,4,182.3,0,0,11,554,541,1141290.0,-81.81442,-159.194549,False,True,False
54.65,1,1,0,81,1,20000,0,3,10,1,482.05,1,1,13,3541,3490,2381426.0,-81.516898,-11.485608,True,False,False
515.86,1,0,0,43,0,1000,1,5,5,5,320.95,1,0,1,286,257,2351829.0,-10.506701,115.266116,True,False,False
792.52,1,0,0,71,0,10000,1,5,2,4,201.55,1,0,12,743,735,1800045.0,-19.830257,-170.93164,False,False,True
555.35,0,0,0,27,1,2000,1,1,1,0,402.15,1,0,8,556,508,2292414.0,-74.077083,-134.547917,False,False,True
57.33,1,0,1,58,1,5000,1,3,3,1,391.89,1,1,14,3573,3526,1175093.0,61.722338,111.60431,True,False,False
304.26,1,0,0,45,1,10000,0,4,10,2,354.58,0,0,23,429,427,864351.0,76.416179,-140.624843,False,True,False
1673.77,1,0,1,30,1,10000,0,2,10,1,82.84,0,1,20,3460,3412,312479.0,34.203011,-102.100404,False,True,False
507.94,1,0,1,25,0,1000,0,3,8,1,342.18,0,0,2,1025,1004,820385.0,29.137653,-92.221161,True,False,False
653.04,1,0,1,79,0,20000,0,3,10,3,431.02,0,0,23,1647,1563,2279449.0,1.468478,136.241897,True,False,False
278.13,1,0,0,79,1,10000,0,5,2,0,190.79,0,1,17,3062,3009,175307.0,49.58633,-44.20208,True,False,False
29.47,0,0,1,31,1,20000,0,0,10,1,274.63,1,1,12,1646,1618,1377856.0,8.208027,124.399968,True,False,False
620.34,0,0,0,69,0,5000,0,4,0,3,368.64,0,1,22,1252,1165,2367935.0,-43.793531,-25.416099,True,False,False
115.71,1,0,0,75,0,1000,0,5,8,4,216.11,0,0,3,565,518,1665583.0,26.131126,-97.391499,False,True,False
53.2,1,1,1,40,0,5000,0,0,3,5,444.19,0,0,16,74,-2,1429956.0,14.323891,-12.763125,True,False,False
46.6,0,0,1,21,1,5000,1,4,2,4,248.76,0,0,7,743,742,1543743.0,-17.72476,-178.758982,False,True,False
6.05,0,0,0,70,1,10000,0,2,7,2,414.6,1,0,21,816,806,1582853.0,46.08096,117.92019,True,False,False
2.25,0,0,0,28,1,1000,0,1,3,1,16.25,1,1,6,530,461,1542007.0,48.867899,74.166637,False,True,False
379.83,1,0,1,30,1,10000,0,3,0,1,211.27,1,1,12,933,844,1723043.0,11.927047,-175.7036,False,True,False
503.22,0,0,0,50,1,1000,1,0,4,4,377.18,1,0,10,1272,1222,875912.0,73.359842,141.570617,False,True,False
71.01,1,0,1,76,1,10000,0,0,4,1,409.61,1,1,23,502,453,2462569.0,-9.320754,21.101604,True,False,False
161.17,0,0,1,48,0,2000,0,1,9,3,342.53,1,1,21,985,952,1398091.0,31.738018,60.586718,False,False,True
605.25,1,0,0,18,1,20000,1,4,9,2,232.08,1,0,0,3586,3581,911072.0,71.304657,-84.950202,False,False,True
68.54,0,0,1,55,0,10000,0,3,9,2,8.57,1,1,10,1615,1539,2002021.0,7.452234,176.697781,False,False,True
133.3,1,1,1,68,1,10000,1,2,5,3,98.27,1,1,20,239,153,628550.0,59.751922,-142.132978,True,False,False
250.31,0,1,1,82,1,5000,0,1,0,4,16.77,1,1,6,2391,2317,1594781.0,-62.693877,-40.535585,False,False,True
484.06,1,0,0,70,0,2000,0,3,7,0,363.73,1,1,14,1807,1737,1848460.0,43.495739,-175.893198,False,False,True
203.4,0,0,1,36,1,2000,1,3,2,5,461.63,0,0,3,197,122,358189.0,-10.974083,-45.149317,True,False,False
187.05,0,0,0,71,0,2000,0,3,10,1,275.14,0,0,13,1494,1425,687712.0,80.343447,93.344179,True,False,False
912.62,0,0,0,45,0,5000,1,3,6,5,362.66,1,1,12,1020,1018,2373970.0,-55.333374,158.990669,False,True,False
299.53,1,0,1,34,0,5000,1,4,5,1,268.47,1,0,21,39,-11,378930.0,37.389231,64.818341,False,False,True
31.32,0,0,0,66,1,5000,1,2,7,2,205.9,0,0,7,2960,2892,488417.0,1.052696,-92.721564,False,True,False
177.65,0,0,0,59,0,10000,1,2,5,2,243.44,1,1,3,1303,1287,2336776.0,-43.933488,-49.6404,False,True,False
156.43,1,1,0,41,0,2000,0,1,3,0,252.87,0,1,5,1859,1844,390196.0,9.116742,49.514989,True,False,False
371.8,0,0,1,85,1,2000,1,1,1,2,214.38,1,1,20,885,796,2379780.0,10.832878,167.204904,False,True,False
1251.55,0,0,1,68,1,5000,0,3,3,1,303.56,0,0,0,3378,3377,1975548.0,53.496639,-117.474788,False,True,False
100.81,0,0,1,57,1,1000,0,0,10,1,348.03,0,1,1,199,181,345061.0,-86.510495,-151.710879,False,False,True
84.49,0,0,1,53,1,20000,0,5,1,0,194.49,1,0,6,1142,1053,1740856.0,-25.046584,-48.033351,True,False,False
449.93,0,0,0,63,0,10000,1,2,2,0,386.14,1,1,17,3059,3024,232373.0,67.400307,-64.96633,False,True,False
24.57,0,0,0,19,1,20000,1,1,8,1,325.13,0,0,16,1227,1197,1787799.0,6.219682,96.120772,True,False,False
85.62,1,1,0,47,0,10000,1,0,10,4,447.1,0,0,19,1404,1370,1930652.0,53.211773,131.194303,True,False,False
346.29,1,0,1,79,0,1000,0,2,9,1,230.05,0,0,13,467,458,2358671.0,-72.782319,-164.057468,False,True,False
81.94,0,0,0,37,1,1000,1,4,3,3,155.64,1,0,7,547,465,2120308.0,8.947565,79.513382,False,False,True
5.95,1,0,1,33,0,10000,0,4,7,0,251.71,0,1,17,2223,2141,81358.0,16.810164,-142.869375,True,False,False
1011.0,0,0,1,41,1,20000,1,1,6,1,395.13,0,0,17,1269,1195,1450503.0,-29.835566,157.075255,True,False,False
47.56,0,0,0,56,1,10000,0,5,7,3,352.69,1,0,4,2868,2813,1245989.0,3.083665,16.348896,False,True,False
468.31,1,0,1,77,1,2000,1,2,1,2,312.63,1,0,22,3648,3588,934492.0,24.364149,-108.880931,True,False,False
110.85,0,0,0,52,0,5000,0,2,9,3,253.09,0,1,3,2370,2310,209041.0,60.285209,40.818001,False,True,False
440.55,1,0,1,47,1,10000,0,2,6,3,357.74,0,1,13,2893,2872,528024.0,-88.292922,-156.306413,False,False,True
156.5,0,0,1,47,0,20000,0,5,10,0,287.13,1,1,4,165,131,622050.0,-42.89417,-124.6357,False,True,False
198.42,1,0,0,41,1,5000,0,2,5,3,239.16,0,0,16,495,433,48341.0,-46.489174,159.920183,False,False,True
490.61,0,0,0,60,1,10000,1,1,9,4,359.25,0,1,15,2530,2510,1354936.0,3.906604,-134.68546,False,False,True
102.39,1,1,0,63,0,20000,0,1,6,1,538.84,1,0,13,2001,1980,1950239.0,33.19054,148.173765,False,False,True
310.82,0,0,0,20,0,1000,1,2,6,0,418.43,1,0,3,2977,2919,1262930.0,-17.516872,-176.184802,False,False,True
968.43,1,0,1,51,0,5000,0,5,1,3,372.28,1,0,9,3478,3447,2511092.0,-8.710182,-3.999414,False,False,True
328.94,1,0,1,64,1,20000,0,4,4,1,311.18,1,0,15,3039,3014,2464078.0,40.34131,89.973009,False,False,True
4.01,0,0,1,40,1,20000,0,2,3,1,291.91,0,0,1,3058,3000,928262.0,-40.108211,127.321791,False,False,True
22.49,1,0,0,44,0,2000,0,3,1,1,-17.04,1,1,23,1165,1126,1995033.0,-86.455112,-6.695319,False,True,False
209.88,0,0,1,38,0,2000,0,2,5,0,181.1,0,0,13,1563,1558,526441.0,-86.105016,25.220483,True,False,False
313.46,0,0,1,29,1,5000,1,4,0,4,295.01,0,0,1,3384,3321,1146650.0,57.869889,-62.404717,True,False,False
617.64,1,0,1,68,1,1000,0,4,2,2,220.91,0,1,14,2844,2765,551953.0,-62.58373,53.146901,True,False,False
295.72,1,0,0,29,0,5000,0,2,4,4,303.4,0,1,2,175,147,2585664.0,-48.13736,108.282379,True,False,False
488.42,1,0,1,81,0,10000,1,1,8,5,300.16,0,1,17,3545,3523,1164620.0,-70.186467,69.122349,False,False,True
182.07,0,0,1,35,0,20000,1,5,3,2,341.48,0,1,19,1793,1738,3254.0,-45.714354,122.362399,False,True,False
42.63,1,0,0,25,1,20000,1,4,10,5,213.17,1,0,8,200,155,1931808.0,-11.552685,-153.663282,True,False,False
162.38,1,0,0,82,0,20000,0,0,1,2,309.78,0,0,21,2867,2862,209946.0,-34.907051,66.901903,True,False,False
581.7,0,0,0,22,1,10000,0,3,8,4,276.41,1,1,23,2133,2102,2131780.0,17.981229,-5.186813,False,True,False
623.27,1,0,1,23,1,1000,1,2,8,4,259.31,1,0,10,392,341,2007532.0,37.389878,84.189277,False,True,False
381.89,1,0,0,18,0,5000,1,1,3,3,150.27,1,1,9,669,589,1761502.0,4.320973,-175.668652,False,True,False
466.65,0,0,0,24,1,20000,1,4,9,5,428.09,1,1,13,3008,2932,433020.0,-86.806329,5.67541,False,False,True
305.83,0,0,1,77,0,5000,1,3,9,0,367.19,1,1,4,2277,2244,2209790.0,-27.597699,-77.739978,True,False,False
40.68,1,0,1,30,0,10000,1,2,0,2,338.42,1,0,23,2328,2273,1686826.0,-9.100732,-155.38388,False,False,True
270.11,0,0,0,74,0,20000,0,0,2,2,181.69,1,1,2,3104,3100,1797352.0,89.444244,-90.380233,False,False,True
361.54,1,0,1,79,0,1000,0,0,7,5,274.72,1,0,4,3186,3138,454097.0,46.515913,-102.985893,False,False,True
33.55,1,0,0,19,0,2000,1,5,2,2,364.56,1,0,17,1189,1182,1347419.0,61.136867,-141.216772,True,False,False
230.16,0,0,0,44,1,10000,1,1,8,3,301.94,1,0,15,1241,1175,1583377.0,28.473156,178.843553,False,True,False
565.56,1,0,0,85,0,1000,0,0,1,2,190.47,1,1,8,3299,3225,660135.0,-19.488999,-175.251747,False,True,False
562.77,1,0,1,31,1,20000,1,2,6,3,-17.67,1,1,18,102,68,816427.0,21.323039,-98.630852,False,True,False
155.01,0,0,0,61,0,10000,1,5,0,0,575.52,0,0,21,1576,1525,1047786.0,-72.040303,38.028759,False,True,False
81.68,0,0,1,66,1,10000,0,1,1,5,269.44,0,0,21,1205,1159,1100562.0,-66.66493,142.790251,True,False,False
199.94,0,0,1,26,1,10000,1,0,8,0,273.44,0,0,11,709,619,2428983.0,76.144992,126.30262,False,True,False
894.44,1,0,1,22,1,2000,1,0,2,3,260.01,1,1,18,3189,3148,2313810.0,-2.196606,19.197094,True,False,False
55.49,0,0,1,37,1,20000,1,1,3,3,348.62,1,1,9,622,613,322162.0,-35.505699,-124.094605,False,True,False
240.7,0,0,0,37,1,10000,0,2,9,1,105.06,1,1,0,331,316,26848.0,-23.941571,-98.509045,False,False,True
177.88,0,1,0,31,0,5000,1,5,9,1,160.46,1,0,2,3235,3149,1716338.0,-74.651441,-85.070058,True,False,False
83.7,1,0,0,53,0,2000,0,4,1,4,229.21,0,0,18,932,919,1308834.0,-37.896114,168.77606,False,False,True
427.54,0,0,0,58,0,10000,0,2,7,0,442.73,1,0,4,381,342,1736737.0,80.77992,-56.949831,False,False,True
124.08,1,0,1,30,1,20000,1,4,1,0,258.06,0,1,15,225,198,1101743.0,13.054434,-81.039427,False,True,False
68.82,1,0,0,37,1,5000,1,4,0,3,330.73,1,0,18,1319,1285,114594.0,47.326944,-39.698822,False,False,True
130.4,1,0,1,85,1,1000,0,1,1,5,275.22,1,1,22,1872,1795,2578954.0,-51.336979,177.525831,False,True,False
115.36,1,1,0,18,1,1000,0,1,7,2,284.17,0,0,0,1686,1632,2334219.0,-73.986916,113.695325,False,True,False
203.79,0,0,0,22,0,1000,1,5,4,3,281.61,0,0,2,1654,1612,1351065.0,-27.417071,153.165475,False,True,False
65.44,0,1,0,53,1,5000,1,3,4,4,293.74,1,1,21,1212,1136,2133917.0,-18.690335,-40.140929,True,False,False
770.3,0,0,1,31,0,1000,1,3,1,3,324.12,0,1,7,2690,2690,2015243.0,3.017609,-11.77305,True,False,False
94.31,0,0,0,74,0,1000,0,3,9,5,386.88,0,1,20,838,825,153149.0,13.341962,-68.420766,True,False,False
16.03,1,0,1,55,0,5000,1,4,7,2,181.37,0,1,6,410,356,978503.0,20.895732,-118.720367,False,True,False
1.18,1,1,1,38,0,20000,0,3,0,1,358.79,0,0,14,2902,2815,1510759.0,29.446543,82.94805,False,False,True
213.84,0,0,1,41,1,10000,1,1,1,5,361.97,1,0,22,3131,3082,1914121.0,73.236871,135.516269,False,False,True
49.2,1,0,1,37,1,20000,1,5,3,5,435.09,1,1,15,2356,2337,2206422.0,-71.322181,-16.405216,False,False,True
232.74,0,0,1,67,1,1000,1,5,3,2,234.63,0,1,1,1027,1017,521637.0,64.408072,169.109606,False,False,True
5.46,1,0,0,64,1,20000,0,3,5,3,368.56,0,0,8,166,137,496783.0,75.133978,-39.413907,False,False,True
304.34,0,0,1,51,1,5000,1,1,8,5,285.84,1,0,4,1640,1565,65328.0,-20.055389,-57.959576,False,False,True
188.42,1,0,1,80,0,2000,0,2,2,3,243.82,0,1,16,2603,2519,2269145.0,78.960872,58.543796,False,False,True
215.39,1,0,1,34,0,5000,0,4,6,0,347.94,0,0,4,648,626,336401.0,-18.444103,89.050733,False,True,False
294.32,1,1,1,27,1,1000,1,1,4,2,418.16,0,0,7,370,299,584329.0,30.100022,89.944532,False,False,True
15.49,0,0,0,85,1,10000,0,5,8,3,534.37,0,0,17,2784,2697,824776.0,63.974828,-179.565364,True,False,False
62.24,0,0,1,77,0,10000,1,2,1,4,387.07,0,0,9,1104,1051,301242.0,-76.756254,-85.069417,False,True,False
43.87,0,0,1,54,0,10000,1,0,10,5,394.88,0,0,0,903,822,121868.0,68.181562,-172.443146,False,False,True
50.45,1,0,0,72,0,5000,0,3,6,2,231.3,0,0,9,506,447,617996.0,-55.875007,-85.752562,False,True,False
88.18,0,0,0,61,0,20000,0,5,7,0,164.94,1,0,13,2950,2899,2527080.0,50.679427,59.913055,False,True,False
156.97,1,1,0,41,1,2000,1,2,4,5,314.69,1,1,18,3494,3461,1041498.0,-7.002833,-86.386779,False,False,True
16.82,0,0,0,27,1,2000,0,0,4,0,247.79,0,1,9,1811,1757,1344167.0,48.013907,82.672566,False,False,True
215.19,1,0,0,67,0,10000,1,4,2,2,175.55,0,0,21,1329,1323,637299.0,-3.797497,122.728012,False,False,True
66.08,0,0,1,39,0,10000,0,5,6,5,323.29,0,0,21,1628,1578,611337.0,38.383073,-84.079209,False,True,False
270.05,0,0,0,58,1,20000,1,3,7,4,231.86,1,1,22,2222,2193,2050447.0,-31.679841,-73.095581,False,True,False
43.73,0,0,1,75,1,1000,0,0,10,1,396.78,1,0,17,2665,2604,49700.0,47.455358,-155.718709,True,False,False
358.63,1,0,1,73,0,1000,0,2,4,5,214.76,0,0,17,1484,1413,872391.0,37.88712,-26.749252,False,True,False
83.69,1,0,0,22,0,20000,0,5,10,4,347.54,1,0,22,1510,1478,936049.0,53.366883,15.494566,False,True,False
70.45,0,0,0,39,1,2000,1,2,8,2,222.82,0,1,5,1962,1925,11196.0,53.886784,-165.846458,False,True,False
757.87,0,0,1,35,1,5000,0,3,2,3,460.95,1,1,5,1869,1782,878038.0,-65.927822,-156.940771,False,False,True
28.43,1,1,1,60,0,1000,0,2,0,4,217.79,1,1,23,3025,3015,2255554.0,-31.275515,-123.476343,False,True,False
154.38,0,0,0,24,0,2000,1,0,2,1,178.07,1,0,23,3622,3565,160584.0,37.800953,-133.624326,False,True,False
205.86,0,0,1,36,1,2000,1,2,9,0,131.15,0,0,16,41,15,2349877.0,44.248002,10.420959,True,False,False
444.63,1,0,0,33,1,10000,1,4,10,2,188.0,0,0,23,1732,1672,865458.0,65.604384,-139.731401,False,True,False
49.96,0,0,0,67,0,10000,1,2,7,0,197.26,1,1,14,1065,991,1216976.0,-44.236953,-79.758658,False,True,False
480.52,0,0,1,70,1,2000,1,5,8,0,262.67,0,0,17,3015,2994,1240331.0,9.417426,-144.053144,False,False,True
63.36,0,0,1,71,0,2000,0,2,5,2,326.78,0,0,0,3381,3361,682181.0,-68.577248,-177.814372,False,True,False
38.82,1,1,0,76,1,5000,0,2,0,5,217.65,1,1,3,226,192,2084334.0,28.918605,172.662559,False,False,True
455.17,0,0,1,23,0,1000,0,2,5,2,382.71,1,1,6,3595,3575,761588.0,-58.615777,-57.649548,False,False,True
242.3,0,0,1,23,0,1000,1,2,9,0,315.8,0,1,9,2234,2166,1068402.0,-9.84215,15.587233,False,True,False
142.78,0,0,1,33,1,1000,1,1,9,1,435.11,1,1,10,3296,3274,1237389.0,54.421498,12.112834,True,False,False
604.82,1,0,1,74,1,10000,1,4,1,0,429.27,0,0,16,1365,1288,1884135.0,17.326308,-114.823198,False,False,True
756.94,1,0,1,36,1,5000,1,5,1,3,466.37,1,1,10,1387,1374,2225526.0,-86.70214,-70.037939,False,True,False
424.32,0,0,1,39,0,1000,0,1,8,4,330.52,0,0,15,3128,3080,32557.0,74.081468,-165.968681,True,False,False
54.74,0,0,0,82,0,1000,1,2,1,5,255.15,0,1,9,3095,3046,2400169.0,-40.986972,-24.255735,False,True,False
186.98,0,0,1,31,1,10000,0,1,8,5,323.86,1,1,14,2464,2437,610413.0,13.916897,129.708012,True,False,False
123.51,1,0,0,51,0,20000,1,3,3,0,409.65,0,1,16,2327,2238,17082.0,42.098466,166.764808,False,False,True
289.95,1,0,1,58,1,5000,1,2,0,3,80.87,0,0,20,2550,2536,1786954.0,-47.301854,31.458785,True,False,False
542.9,1,0,0,56,1,5000,0,5,0,5,300.31,0,0,1,1436,1386,1429765.0,-20.591752,97.626596,True,False,False
1195.72,0,0,1,72,1,20000,1,3,3,5,423.0,1,0,6,2596,2532,1747513.0,75.762284,5.660889,True,False,False
108.32,0,0,1,22,1,2000,0,3,10,0,358.73,1,1,8,3404,3321,1953252.0,-21.884997,9.449147,False,False,True
20.36,0,0,1,21,0,10000,0,3,2,1,279.44,0,1,12,2638,2564,2101553.0,-73.094502,151.634113,False,True,False
268.11,1,0,1,34,1,1000,0,1,2,5,226.02,1,0,11,804,793,820269.0,-39.146185,-94.933326,True,False,False
556.76,1,0,0,54,1,2000,1,4,0,1,166.54,0,1,2,2778,2690,1030402.0,-7.451864,-67.117689,False,True,False
